Test,Bubble Sort,Selection Sort,Insertion Sort,Bucket Sort,Merge Sort
305,6.614103555679321,2.762789487838745,2.774296998977661,0.005297183990478516,0.03771615028381348
306,6.558759927749634,2.7863245010375977,2.737203598022461,0.005362749099731445,0.024750709533691406
307,6.4579174518585205,2.919003963470459,2.726942777633667,0.005232810974121094,0.024503231048583984
308,6.556809425354004,2.8282477855682373,2.84075665473938,0.005171298980712891,0.025055885314941406
309,6.687939405441284,2.981580972671509,2.770923376083374,0.005246400833129883,0.025495052337646484
310,6.520721197128296,2.8688418865203857,2.8348195552825928,0.00536799430847168,0.0250396728515625
311,6.488248825073242,2.763226270675659,2.8038837909698486,0.005287647247314453,0.025638580322265625
312,6.552252292633057,2.9332258701324463,2.7779548168182373,0.014320850372314453,0.025165796279907227
313,6.549708604812622,2.9100193977355957,2.91676664352417,0.0077419281005859375,0.032479047775268555
314,6.4566309452056885,2.795518398284912,2.7335398197174072,0.005199432373046875,0.02503824234008789
315,6.4785661697387695,2.9805517196655273,2.812777042388916,0.005175113677978516,0.025751590728759766
316,6.51104211807251,2.8693206310272217,2.8123056888580322,0.005136013031005859,0.02521657943725586
317,6.4103782176971436,2.8130760192871094,2.889437437057495,0.0052754878997802734,0.026300668716430664
318,6.498870849609375,2.826554536819458,2.70188570022583,0.005218982696533203,0.02502608299255371
319,6.413985967636108,2.989240884780884,2.683849811553955,0.0052187442779541016,0.02481698989868164
320,6.581583261489868,2.74215030670166,2.8746206760406494,0.005889415740966797,0.026776790618896484
321,6.538867473602295,2.81097149848938,2.6997039318084717,0.0051610469818115234,0.025359153747558594
322,6.4762632846832275,2.8728702068328857,2.7891714572906494,0.013980865478515625,0.02603626251220703
323,6.67546010017395,2.852620840072632,2.7848339080810547,0.005342006683349609,0.025682687759399414
324,6.62225866317749,2.9630165100097656,2.858049154281616,0.005337238311767578,0.02544569969177246
325,6.775310277938843,2.7700247764587402,2.8190696239471436,0.005254030227661133,0.025397300720214844
326,6.512915372848511,2.803415060043335,2.734525203704834,0.005150794982910156,0.026456356048583984
327,6.497411489486694,2.827226161956787,2.8164141178131104,0.0051958560943603516,0.025404930114746094
328,6.620662212371826,2.770103931427002,2.8339388370513916,0.005441427230834961,0.026145219802856445
329,6.532644271850586,2.8042173385620117,2.7557876110076904,0.005285739898681641,0.025406360626220703
330,6.482791185379028,2.7977662086486816,2.819537401199341,0.005263328552246094,0.02979111671447754
331,6.449304580688477,2.8273282051086426,2.6910250186920166,0.014086723327636719,0.02605891227722168
332,6.466506481170654,2.777055263519287,2.8320069313049316,0.00524449348449707,0.025640487670898438
333,6.419011831283569,2.750007152557373,2.7208964824676514,0.005204916000366211,0.024795055389404297
334,6.4132936000823975,2.8398120403289795,2.704439163208008,0.005204200744628906,0.025365114212036133
335,6.511492729187012,2.8192522525787354,2.784276008605957,0.0073735713958740234,0.025503873825073242
336,6.499009609222412,2.735748291015625,2.7512965202331543,0.006061553955078125,0.02548956871032715
337,6.628211736679077,2.914684772491455,2.8241639137268066,0.005247354507446289,0.025235652923583984
338,6.595833778381348,2.7538673877716064,2.7888216972351074,0.005277872085571289,0.026058673858642578
339,6.558830261230469,2.8697030544281006,2.7355172634124756,0.005212306976318359,0.024923324584960938
340,6.407237529754639,2.8947718143463135,2.7265498638153076,0.005206108093261719,0.02639460563659668
341,6.534284353256226,2.892510414123535,2.801391363143921,0.013884544372558594,0.025952577590942383
342,6.449170112609863,2.806110143661499,2.788684129714966,0.005392789840698242,0.025852441787719727
343,6.4531073570251465,2.836297035217285,2.6187398433685303,0.005278348922729492,0.025243043899536133
344,6.387051820755005,2.811652898788452,2.767660617828369,0.005448579788208008,0.026258468627929688
345,6.623826742172241,2.731076955795288,2.849431037902832,0.005215644836425781,0.025469064712524414
346,6.457671880722046,2.7051351070404053,2.770206928253174,0.00518488883972168,0.02503204345703125
347,6.499254941940308,2.8610270023345947,2.6997995376586914,0.005231618881225586,0.02512073516845703
348,6.546485900878906,3.0049691200256348,2.6824936866760254,0.005248308181762695,0.02483201026916504
349,6.4922826290130615,2.884967803955078,2.8384056091308594,0.005312442779541016,0.024940967559814453
350,6.46263861656189,2.9550116062164307,2.760446786880493,0.015182971954345703,0.024905920028686523
351,6.44719386100769,2.7857844829559326,2.704415798187256,0.006067037582397461,0.02590179443359375
352,6.563952445983887,2.929391384124756,2.762305498123169,0.005167484283447266,0.025231122970581055
353,6.429606676101685,2.802046775817871,2.7289552688598633,0.005134105682373047,0.025071144104003906
354,6.396605491638184,2.914625406265259,2.7646284103393555,0.005139589309692383,0.02508234977722168
355,6.4157874584198,2.8706600666046143,2.6050539016723633,0.005205631256103516,0.024858713150024414
356,6.571120023727417,2.8531534671783447,2.8092398643493652,0.005256175994873047,0.025435924530029297
357,6.502527475357056,2.8986501693725586,2.699660301208496,0.005176544189453125,0.025015592575073242
358,6.582071304321289,2.9911413192749023,2.758902072906494,0.005250692367553711,0.02561783790588379
359,6.606997966766357,3.0803885459899902,2.708644390106201,0.005114316940307617,0.02475738525390625
360,6.53818416595459,2.9156603813171387,2.746368885040283,0.01389002799987793,0.02558279037475586
361,6.459115266799927,2.720993757247925,2.6886391639709473,0.00549006462097168,0.029311656951904297
362,6.657962322235107,2.868823528289795,2.902444839477539,0.005304813385009766,0.030789852142333984
363,6.605507850646973,2.740060806274414,2.6397407054901123,0.005272865295410156,0.024779081344604492
364,6.447316884994507,2.9027395248413086,2.7255146503448486,0.00514674186706543,0.0247495174407959
365,6.513994216918945,2.8950586318969727,2.8506643772125244,0.0052111148834228516,0.030106306076049805
366,6.710677623748779,2.810025691986084,2.7708301544189453,0.005249500274658203,0.02545642852783203
367,6.537641763687134,2.81322979927063,2.689340114593506,0.005285024642944336,0.02535247802734375
368,6.558581829071045,2.7800307273864746,2.7940673828125,0.00527644157409668,0.025701284408569336
369,6.549296617507935,2.820500612258911,2.7425999641418457,0.013991594314575195,0.03126120567321777
370,6.5432939529418945,2.8123342990875244,2.829296112060547,0.0051593780517578125,0.025453567504882812
371,6.531875371932983,2.8507511615753174,2.785587787628174,0.00518035888671875,0.03171801567077637
372,6.547674179077148,2.9047017097473145,2.7871134281158447,0.005155801773071289,0.02518296241760254
373,6.5363335609436035,2.7647769451141357,2.7433485984802246,0.005278110504150391,0.0250704288482666
374,6.396570444107056,2.9077682495117188,2.716442346572876,0.005330801010131836,0.025076627731323242
375,6.488890171051025,2.7432055473327637,2.724640369415283,0.005269527435302734,0.02530217170715332
376,6.468163251876831,2.8339955806732178,2.8579375743865967,0.0052411556243896484,0.025458574295043945
377,6.496248960494995,2.868640661239624,2.728720188140869,0.005254268646240234,0.02544713020324707
378,6.471289873123169,2.6971099376678467,2.817265033721924,0.005160808563232422,0.025302886962890625
379,6.404146432876587,2.784454584121704,2.672316551208496,0.014121532440185547,0.025489091873168945
380,6.567258596420288,3.0197720527648926,2.744699001312256,0.009643793106079102,0.039377689361572266
381,6.5153443813323975,2.850623846054077,2.825432538986206,0.005757570266723633,0.029844284057617188
382,6.586422920227051,2.925426959991455,2.8014650344848633,0.005324602127075195,0.025302886962890625
383,6.790513753890991,3.0699141025543213,2.7125682830810547,0.005214691162109375,0.02544236183166504
384,6.507543325424194,2.8769867420196533,2.737968683242798,0.005195140838623047,0.02509021759033203
385,6.6590940952301025,3.0593903064727783,2.945340633392334,0.005278348922729492,0.03331327438354492
386,6.6908862590789795,2.905306100845337,2.739870548248291,0.005334615707397461,0.025815248489379883
387,6.50492787361145,2.859586000442505,2.813107967376709,0.006401538848876953,0.024570703506469727
388,6.498290300369263,2.9045872688293457,2.7966885566711426,0.013991832733154297,0.02608633041381836
389,6.407461643218994,2.8532626628875732,2.7995500564575195,0.005202054977416992,0.02495408058166504
390,6.59834885597229,2.850546360015869,2.8122735023498535,0.0052602291107177734,0.025498151779174805
391,6.508718729019165,2.8004653453826904,2.678306818008423,0.005114555358886719,0.026996850967407227
392,6.457199811935425,2.882295846939087,2.7973291873931885,0.00508880615234375,0.027436017990112305
393,6.442723035812378,2.930708408355713,2.793614149093628,0.005299806594848633,0.025348663330078125
394,6.5160322189331055,2.8893253803253174,2.7092599868774414,0.005220174789428711,0.0251920223236084
395,6.534301996231079,2.9106266498565674,2.8691012859344482,0.005260467529296875,0.025534629821777344
396,6.5640809535980225,3.0117621421813965,2.7093565464019775,0.005432605743408203,0.024877548217773438
397,6.581007719039917,2.9036457538604736,2.8939208984375,0.0051479339599609375,0.025719404220581055
398,6.574951171875,2.940666437149048,2.714083671569824,0.013991594314575195,0.026007652282714844
399,6.386941909790039,2.8108744621276855,2.6400673389434814,0.005258798599243164,0.026141643524169922
400,6.503872632980347,2.787524700164795,2.788389205932617,0.005396842956542969,0.025209665298461914
401,6.506755828857422,2.981489896774292,2.8626720905303955,0.009648799896240234,0.03713274002075195
402,6.810485601425171,2.9402897357940674,2.9564337730407715,0.005231142044067383,0.026149272918701172
403,6.5108983516693115,2.9722023010253906,2.76737642288208,0.0052449703216552734,0.025091171264648438
404,6.417571783065796,2.8201820850372314,2.72446870803833,0.005249977111816406,0.02495718002319336
405,6.652146816253662,2.8484466075897217,2.8517205715179443,0.005237579345703125,0.024924516677856445
406,6.436438083648682,2.7648110389709473,2.7922964096069336,0.00531768798828125,0.025417327880859375
407,6.498405694961548,2.862368583679199,2.7672877311706543,0.014049768447875977,0.0265047550201416
408,6.439186096191406,2.8492965698242188,2.665294885635376,0.005265474319458008,0.024768590927124023
409,6.43083643913269,2.767197370529175,2.6934189796447754,0.009666919708251953,0.04731011390686035
410,6.46648645401001,2.7278788089752197,2.715402126312256,0.005176067352294922,0.02561211585998535
411,6.465885162353516,2.8640401363372803,2.8315224647521973,0.00516510009765625,0.025414705276489258
412,6.594383001327515,2.8427212238311768,2.7510509490966797,0.005331516265869141,0.025778770446777344
413,6.500658988952637,2.879931926727295,2.711757183074951,0.005296468734741211,0.026136398315429688
414,6.492808818817139,2.8302769660949707,2.762970447540283,0.005250692367553711,0.02657771110534668
415,6.466120958328247,2.7950079441070557,2.8701913356781006,0.005219936370849609,0.025249958038330078
416,6.538626432418823,2.935210704803467,2.742368221282959,0.005179643630981445,0.025578975677490234
417,6.450005292892456,2.8004648685455322,2.825212001800537,0.014324188232421875,0.0259397029876709
418,6.7459776401519775,3.023094892501831,2.6277143955230713,0.005254268646240234,0.025046586990356445
419,6.563438177108765,2.8340933322906494,2.8336617946624756,0.006801128387451172,0.03155779838562012
420,6.579971790313721,2.853550434112549,2.7916553020477295,0.0052373409271240234,0.031194448471069336
421,6.574295282363892,2.8759913444519043,2.7277307510375977,0.005249500274658203,0.025367259979248047
422,6.549709320068359,2.8249893188476562,2.8158061504364014,0.005227088928222656,0.024594545364379883
423,6.505896806716919,2.842893600463867,2.734283447265625,0.005217790603637695,0.02483963966369629
424,6.413402318954468,2.8559443950653076,2.823904275894165,0.005576133728027344,0.025279521942138672
425,6.664656400680542,2.8066020011901855,2.792339563369751,0.00525665283203125,0.02536749839782715
426,6.569555282592773,2.745293617248535,2.6923117637634277,0.01572108268737793,0.025453805923461914
427,6.63623046875,2.9510583877563477,2.8203370571136475,0.005225419998168945,0.025270700454711914
428,6.451458215713501,2.927654504776001,2.8421883583068848,0.005263566970825195,0.025353670120239258
429,6.645166397094727,2.8347463607788086,2.7758617401123047,0.006460428237915039,0.02936863899230957
430,6.518121957778931,2.729537010192871,2.8505921363830566,0.005209684371948242,0.027231454849243164
431,6.585383892059326,2.8365683555603027,2.795559883117676,0.00654292106628418,0.027655363082885742
432,6.469162225723267,2.827288866043091,2.7241902351379395,0.005253314971923828,0.02524542808532715
433,6.435557842254639,2.9071788787841797,2.771005868911743,0.00524139404296875,0.025399446487426758
434,6.702199459075928,2.8944811820983887,2.8573999404907227,0.0052225589752197266,0.025302410125732422
435,6.5668699741363525,2.821601152420044,2.6927456855773926,0.005154132843017578,0.024964570999145508
436,7.163557529449463,2.821026086807251,2.7891223430633545,0.017103910446166992,0.02687859535217285
437,6.645545244216919,2.745920181274414,2.7633681297302246,0.005254268646240234,0.025204181671142578
438,6.501311302185059,2.919715404510498,2.689311981201172,0.005225419998168945,0.025364398956298828
439,6.566752910614014,2.842215061187744,2.670496702194214,0.005189657211303711,0.025282621383666992
440,6.705949068069458,2.77059268951416,2.6557717323303223,0.005192279815673828,0.026175975799560547
441,6.599316358566284,2.841766357421875,2.7796926498413086,0.00519561767578125,0.041351318359375
442,7.442930459976196,2.782325029373169,2.740184783935547,0.0052525997161865234,0.025188922882080078
443,6.421010255813599,2.810302257537842,2.768693447113037,0.005257844924926758,0.024757862091064453
444,6.504415273666382,2.825986862182617,2.8298914432525635,0.005341768264770508,0.03040146827697754
445,6.5005083084106445,2.74899959564209,2.8268978595733643,0.014355659484863281,0.02635931968688965
446,6.744045257568359,2.8724148273468018,2.819432020187378,0.0052759647369384766,0.025232553482055664
447,6.514654636383057,2.940150499343872,2.6777355670928955,0.005498170852661133,0.024799108505249023
448,7.503304719924927,3.034966230392456,2.8859968185424805,0.0051763057708740234,0.02579045295715332
449,6.568976879119873,2.8046469688415527,2.8425917625427246,0.005072832107543945,0.0262911319732666
450,7.68844199180603,2.950359582901001,3.0699050426483154,0.005282163619995117,0.024934053421020508
451,6.503273248672485,2.864246368408203,2.841646909713745,0.0051212310791015625,0.025481462478637695
452,6.518698215484619,2.748547315597534,2.7139487266540527,0.0052487850189208984,0.025254011154174805
453,6.427328109741211,2.970320463180542,2.779402732849121,0.005232572555541992,0.025349855422973633
454,6.459035634994507,2.842162847518921,2.627060651779175,0.005157470703125,0.02550959587097168
455,6.557452201843262,2.816267251968384,2.797170877456665,0.014632225036621094,0.025658130645751953
456,6.414484262466431,2.9751551151275635,2.7382495403289795,0.005181312561035156,0.02532815933227539
457,6.5783631801605225,2.8177473545074463,2.6636533737182617,0.005251646041870117,0.024736642837524414
458,6.509992837905884,2.8424551486968994,2.7664473056793213,0.0052182674407958984,0.025153160095214844
459,6.56109094619751,3.0189411640167236,2.810788154602051,0.005190849304199219,0.024949312210083008
460,6.5543131828308105,2.897869110107422,2.895616292953491,0.005223512649536133,0.02613067626953125
461,6.524404525756836,2.935382843017578,2.758962392807007,0.005251646041870117,0.025579452514648438
462,6.5413432121276855,2.8813440799713135,2.7334907054901123,0.005261421203613281,0.024720191955566406
463,6.515577554702759,2.8570098876953125,2.8403115272521973,0.0052831172943115234,0.025130748748779297
464,6.541910409927368,2.778745174407959,2.8005948066711426,0.014249563217163086,0.025546789169311523
465,6.504286289215088,2.806704521179199,2.69140887260437,0.005213737487792969,0.02512049674987793
466,6.421261548995972,2.901540994644165,2.708434820175171,0.00521540641784668,0.025508880615234375
467,6.50132155418396,2.7637276649475098,2.728393793106079,0.005184650421142578,0.024733304977416992
468,6.371437311172485,2.778136730194092,2.7797048091888428,0.005081892013549805,0.02523064613342285
469,6.4813807010650635,2.9141106605529785,2.7563982009887695,0.005239248275756836,0.02536630630493164
470,6.448000907897949,2.906658887863159,2.7567460536956787,0.005196332931518555,0.02484750747680664
471,6.392354965209961,2.8901915550231934,2.618483304977417,0.0051805973052978516,0.02534937858581543
472,6.521357536315918,2.7928683757781982,2.859255075454712,0.005229473114013672,0.025599241256713867
473,6.573526859283447,2.7290539741516113,2.7380411624908447,0.005174875259399414,0.0252838134765625
474,6.489016771316528,2.8314075469970703,2.716872453689575,0.013877391815185547,0.026085853576660156
475,6.571574926376343,2.8069612979888916,2.796957015991211,0.005269289016723633,0.025046586990356445
476,6.574845790863037,2.8852193355560303,2.728304147720337,0.0052678585052490234,0.025281667709350586
477,6.465988636016846,2.883254289627075,2.8791189193725586,0.005266666412353516,0.025380849838256836
478,6.5343616008758545,2.874450445175171,2.6711952686309814,0.00522613525390625,0.02558279037475586
479,6.555820465087891,2.7888753414154053,2.7325446605682373,0.0051727294921875,0.026314258575439453
480,6.57428765296936,2.9322664737701416,2.8698551654815674,0.005228281021118164,0.025026798248291016
481,6.538951635360718,2.9380407333374023,2.7936060428619385,0.00539398193359375,0.025257349014282227
482,6.472748279571533,2.8604395389556885,2.7979178428649902,0.0053217411041259766,0.026294708251953125
483,6.450411796569824,2.853062629699707,2.8134279251098633,0.01424407958984375,0.02655339241027832
484,6.520223379135132,2.817443609237671,2.705554246902466,0.0052220821380615234,0.025134801864624023
485,6.459444761276245,2.740825891494751,2.9042906761169434,0.0052225589752197266,0.02507162094116211
486,6.451251745223999,2.803590774536133,2.661022663116455,0.0051424503326416016,0.025223731994628906
487,6.634897470474243,2.9588708877563477,2.8741955757141113,0.005224943161010742,0.02554011344909668
488,6.705983400344849,3.1430389881134033,2.8254165649414062,0.005282402038574219,0.02633953094482422
489,6.4600019454956055,2.7608094215393066,2.664480209350586,0.0051898956298828125,0.026104211807250977
490,6.512577533721924,2.908576250076294,2.718447208404541,0.005229473114013672,0.025300264358520508
491,6.626293659210205,2.827296495437622,2.7236812114715576,0.00529170036315918,0.025114774703979492
492,6.524047374725342,2.753185749053955,2.8292033672332764,0.005197286605834961,0.030650854110717773
493,6.603058576583862,2.8655292987823486,2.6976191997528076,0.013799428939819336,0.026082515716552734
494,6.588186025619507,2.9627320766448975,2.865549325942993,0.005339145660400391,0.02567601203918457
495,6.70331883430481,2.86352276802063,2.750648021697998,0.005288124084472656,0.025597095489501953
496,6.49489688873291,2.7910361289978027,2.7530083656311035,0.005255222320556641,0.025779247283935547
497,6.5246806144714355,2.7813210487365723,2.797136068344116,0.00529170036315918,0.025153160095214844
498,6.685618877410889,3.016873598098755,2.836376428604126,0.005222797393798828,0.02503037452697754
499,6.516220808029175,2.7641172409057617,2.736975908279419,0.005328655242919922,0.025703907012939453
